Time_s,RotorSpeed_rad_s,Qaero_Nm,Predicted_WindZ
4.5200000000000005,39.56764318102877,-1369.6127351170285,3.7985303245623108
4.53,39.57588279713375,-1369.613611517642,3.792208814302862
4.54,39.58416430001193,-1369.614485923537,3.7858559959431783
4.55,39.59248739383447,-1369.6153583309756,3.7794721105864983
4.5600000000000005,39.60085178344181,-1369.616228735949,3.7730573987570395
4.57,39.60925717434496,-1369.6170971346385,3.7666121004036057
4.58,39.617703272726864,-1369.6179635232445,3.7601364548951253
4.59,39.62618978544369,-1369.6188278980424,3.7536307010191337
4.6000000000000005,39.63471642002613,-1369.619690255386,3.7470950769796225
4.61,39.64328288468065,-1369.6205505916805,3.740529820394535
4.62,39.6518888882908,-1369.621408903197,3.7339351682912536
4.63,39.66053414041843,-1369.6222651864032,3.7273113571086682
4.64,39.66921835130493,-1369.623119437776,3.7206586226927563
4.65,39.67794123187246,-1369.6239716539058,3.713977200295785
4.66,39.686702493725136,-1369.624821831389,3.7072673245729835
4.67,39.69550184915023,-1369.6256699667558,3.700529229579578
4.68,39.70433901111935,-1369.626516056661,3.6937631487712874
4.69,39.71321369328958,-1369.627360097903,3.6869693150025764
4.7,39.72212561000464,-1369.6282020871786,3.6801479605216567
4.71,39.73107447629601,-1369.6290420211762,3.6732993169697767
4.72,39.74006000788405,-1369.6298798967823,3.66642361538198
4.73,39.74908192117911,-1369.6307157109566,3.6595210861836875
4.74,39.758139933282585,-1369.6315494605594,3.652591959186724
4.75,39.76723376198802,-1369.6323811425714,3.645636463590302
4.76,39.77636312578214,-1369.6332107539845,3.638654827977918
4.7700000000000005,39.78552774384593,-1369.6340382918088,3.6316472803156916
4.78,39.79472733605564,-1369.6348637531491,3.6246140479516633
4.79,39.80396162298378,-1369.635687135243,3.6175553576145987
4.8,39.81323032590016,-1369.6365084351048,3.6104714354078613
4.8100000000000005,39.822533166772864,-1369.637327649891,3.6033625068123953
4.82,39.831869868269216,-1369.63814477703,3.5962287966867734
4.83,39.84124015375673,-1369.638959813734,3.589070529259523
4.84,39.85064374730408,-1369.6397727572776,3.5818879281310654
4.8500000000000005,39.860080373682,-1369.6405836052006,3.5746812162747617
4.86,39.869549758364215,-1369.6413923547834,3.5674506160288644
4.87,39.87905162752837,-1369.64219900355,3.5601963491013464
4.88,39.88858570805686,-1369.6430035489716,3.5529186365647707
4.89,39.89815172753776,-1369.6438059885418,3.5456176988558354
4.9,39.90774941426565,-1369.6446063198648,3.53829375577509
4.91,39.917378497242495,-1369.6454045406497,3.5309470264855296
4.92,39.92703870617844,-1369.6462006484198,3.5235777295075845
4.93,39.93672977149266,-1369.6469946409354,3.516186082723191
4.94,39.94645142431416,-1369.6477865160173,3.508772303372208
4.95,39.95620339648255,-1369.6485762713685,3.501336608049037
4.96,39.96598542054887,-1369.6493639046776,3.4938792127025717
4.97,39.97579722977631,-1369.650149413951,3.4864003326392705
4.98,39.98563855814096,-1369.6509327971826,3.4789001825178048
4.99,39.99550914033261,-1367.4829565492334,3.444158949034227
5.0,40.005554662662426,-1365.3878644347867,3.4102060788065316
5.01,40.01562400531463,-1365.2256900859006,3.4005009729537665
5.0200000000000005,40.02572133122583,-1365.3808661387577,3.394758485437878
5.03,40.03584624870168,-1365.2773590550178,3.385750524232785
5.04,40.0459985004069,-1365.3476858994918,3.3789038877610498
5.05,40.05617782580981,-1365.3020793187184,3.3705838934124372
5.0600000000000005,40.0663839652182,-1365.3337592801793,3.3632140751984902
5.07,40.0766166596616,-1365.3139112450358,3.355179383062337
5.08,40.08687565089532,-1365.3284116055254,3.347556658004967
5.09,40.097160681400965,-1365.3200094297993,3.339628488230648
5.1000000000000005,40.10747149438693,-1365.3268720033625,3.331873400206451
5.11,40.117807833788994,-1365.323554466726,3.32397278026448
5.12,40.12816944427086,-1365.3270200569668,3.3161393380117286
5.13,40.13855607122466,-1365.3259599468752,3.308231634836533
5.14,40.14896746077149,-1365.327913352236,3.3003442841049377
5.15,40.15940335976187,-1365.3278541270065,3.2924145606371678
5.16,40.16986351577626,-1365.3291330330471,3.2844846100814475
5.17,40.18034767712555,-1365.3295162268412,3.276526676724588
5.18,40.19085559285149,-1365.3304929353048,3.2685595955257547
5.19,40.20138701272712,-1365.3310703385014,3.2605711459683935
5.2,40.21194168725728,-1365.3319103143122,3.2525698059923975
5.21,40.22251936767898,-1365.3325716089264,3.244550256165841
5.22,40.233119805961806,-1365.3333483898164,3.2365163723652017
5.23,40.24374275480836,-1365.3340445435217,3.2284659003495673
5.24,40.254387967654615,-1365.3347908104856,3.2204006706851622
5.25,40.26505519867032,-1365.3355000287136,3.2123197901507066
5.26,40.27574420275933,-1365.3362303046365,3.2042241798952613
5.2700000000000005,40.28645473555999,-1365.3369428989758,3.1961135506000122
5.28,40.29718655344546,-1365.3376636364324,3.1879884186361984
5.29,40.30793941352404,-1365.3383752992409,3.1798487622287457
5.3,40.3187130736395,-1365.3390893644269,3.171694917161858
5.3100000000000005,40.32950729237138,-1365.3397981792427,3.16352697976496
5.32,40.34032182903528,-1365.3405068443233,3.155345204842522
5.33,40.35115644368312,-1365.3412119579807,3.147149740437275
5.34,40.36201089710348,-1365.341915786816,3.1389408046200433
5.3500000000000005,40.37288495082177,-1365.342616818746,3.1307185676546183
5.36,40.38377836710053,-1365.343316060752,3.1224832305350816
5.37,40.39469090893967,-1365.3440128403715,3.1142349726377034
5.38,40.40562234007665,-1365.3447076050425,3.105973986616373
5.39,40.41657242498673,-1365.3454000557442,3.0977004551416965
5.4,40.427540928883175,-1365.346090390903,3.0894145664006043
5.41,40.43852761771741,-1365.3467784773886,3.0811165037684027
5.42,40.44953225817923,-1365.3474644032583,3.072806452693273
5.43,40.46055461769696,-1365.3481481090996,3.0644845961052933
5.44,40.47159446443759,-1365.3488296340606,3.0561511174794624
5.45,40.48265156730694,-1365.349508951515,3.047806198789969
5.46,40.493725695949806,-1365.350186078574,3.0394500218730105
5.47,40.504816620750056,-1365.3508610034078,3.031082767522415
5.48,40.51592411283075,-1365.3515337336078,3.0227046160911613
5.49,40.52704794405425,-1365.3522042637453,3.014315747087908
5.5,40.5381878870223,-1365.3528725970998,3.005916339447131
5.51,40.54934371507611,-1365.353538731237,2.997506571349822
5.5200000000000005,40.56051520229642,-1365.354202667609,2.9890866203428335
5.53,40.57170212350356,-1365.3548644051643,2.9806566632594915
5.54,40.5829042542575,-1365.35552394447,2.9722168762708563
5.55,40.59412137085788,-1365.356181285143,2.963767434853912
5.5600000000000005,40.60535325034402,-1365.3568364276416,2.955308513813849
5.57,40.616599670494985,-1365.357489371641,2.9468402872640045
5.58,40.62786040982953,-1365.3581401174008,2.938362928642981
5.59,40.63913524760613,-1365.3587886649943,2.929876610705188
5.6000000000000005,40.65042396382295,-1365.3594350145577,2.921381505524062
5.61,40.661726339217815,-1365.3600791664078,2.9128777844937552
5.62,40.673042155268185,-1365.3607211206927,2.9043656183249187
5.63,40.6843711941911,-1365.3613608776254,2.895845177047823
5.64,40.69571323894312,-1365.361998437471,2.887316630012398
5.65,40.70706807322024,-1365.3626338004892,2.8787801458878075
5.66,40.71843548145787,-1365.3632669671454,2.8702358926651925
5.67,40.729815248830654,-1365.3638979377706,2.8616840376538537
5.68,40.74120716125246,-1365.364526712718,2.8531247474833634
5.69,40.75261100537622,-1365.3651532925055,2.8445581881056654
5.7,40.764026568593806,-1365.3657776774662,2.8359845247910656
5.71,40.77545363903595,-1365.3663998680918,2.8274039221327634
5.72,40.78689200557206,-1365.3670198650475,2.8188165440474116
5.73,40.79834145781006,-1365.3676376687115,2.810222553769753
5.74,40.8098017860963,-1365.3682532796622,2.8016221138590147
5.75,40.82127278151531,-1365.3688666986227,2.7930153861986025
5.76,40.83275423588967,-1365.369477926129,2.784402531992411
5.7700000000000005,40.84424594177979,-1365.370086962852,2.7757837117691775
5.78,40.85574769248375,-1365.370693809546,2.7671590853823034
5.79,40.86725928203705,-1365.3712984667873,2.758528812007068
5.8,40.87878050521243,-1365.3719009353513,2.7498930501456957
5.8100000000000005,40.89031115751963,-1365.3725012161317,2.7412519576268917
5.82,40.90185103520514,-1365.3730993097856,2.7326056916018793
5.83,40.91339993525197,-1365.3736952171394,2.7239544085499325
5.84,40.9249576553794,-1365.374288939145,2.7152982642783474
5.8500000000000005,40.936523994042695,-1365.3748804766426,2.7066374139200597
5.86,40.94809875043285,-1365.3754698305268,2.697972011936148
5.87,40.9596817244763,-1365.376057001661,2.6893022121154395
5.88,40.97127271683463,-1365.3766419910744,2.680628167577412
5.89,40.98287152890428,-1365.3772247998158,2.6719500307710184
5.9,40.99447796281622,-1365.3778054288186,2.663267953473577
5.91,41.00609182143563,-1365.3783838791855,2.65458208679493
5.92,41.0177129083616,-1365.3789601519015,2.6458925811744347
5.93,41.02934102792675,-1365.3795342480446,2.637199586384323
5.94,41.04097598519692,-1365.380106168925,2.628503251531896
5.95,41.0526175859708,-1365.3806759154843,2.6198037250529147
5.96,41.06426563677957,-1365.3812434888764,2.611101154719309
5.97,41.0759199448865,-1365.381808890558,2.6023956876410637
5.98,41.08758031828661,-1365.3823721215826,2.5936874702581516
5.99,41.09924656570627,-1363.8185991737355,2.565741248871511
6.0,41.11102377161264,-1362.307397229833,2.538366628172266
6.01,41.12280293316612,-1362.1904164609316,2.5281386696719537
6.0200000000000005,41.13458705385053,-1362.3023412602288,2.520722805828374
6.03,41.146375852087886,-1362.2276761897124,2.5110119763560057
6.04,41.15816914342597,-1362.2783976501132,2.502840395685059
6.05,41.16996674131801,-1362.2454952199512,2.4936401187601103
6.0600000000000005,41.18176846003287,-1362.2683392861734,2.485123328610367
6.07,41.193574114569245,-1362.25401537674,2.4761490494886136
6.08,41.205383520657634,-1362.2644665014277,2.4674779933577096
6.09,41.21719649475976,-1362.2583973223234,2.458603364467061
6.1000000000000005,41.229012854068095,-1362.263338067392,2.449863180687629
6.11,41.240832416505306,-1362.2609352539448,2.441032376693194
6.12,41.25265500072376,-1362.2634245397276,2.4322611901748186
6.13,41.26448042610499,-1362.262648822429,2.4234497121897505
6.140000000000001,41.27630851275911,-1362.2640461731032,2.414664759466941
6.15,41.28813908152433,-1362.2639912137915,2.4058620223049143
6.16,41.29997195396635,-1362.2649008661117,2.3970712574571387
6.17,41.311806952377815,-1362.265163851945,2.388272854116634
6.18,41.32364389977774,-1362.2658543595894,2.379480104650108
6.19,41.33548261991093,-1362.2662562665046,2.370684369854997
6.2,41.34732293724739,-1362.2668469906937,2.361891627180487
6.21,41.35916467698172,-1362.2673082565366,2.3530981107667284
6.22,41.37100766503252,-1362.2678522509102,2.344306547741784
6.23,41.382851728041786,-1362.268337519128,2.3355153364782755
6.24,41.39469669337426,-1362.2688583675586,2.3267257594542077
6.25,41.40654238911683,-1362.2693519283814,2.3179371757690994
6.26,41.4183886440779,-1362.2698601166956,2.309150225411342
6.2700000000000005,41.43023528778672,-1362.2703549925295,2.3003646935673974
6.28,41.44208215049276,-1362.2708551858104,2.2915809340898807
6.29,41.45392906316504,-1362.2713482799456,2.2827989207387542
6.3,41.46577585749145,-1362.2718425560631,2.2740188795449185
6.3100000000000005,41.47762236587814,-1362.272332496763,2.2652408673308777
6.32,41.48946842144876,-1362.2728217839303,2.2564650526387524
6.33,41.50131385804382,-1362.273307966499,2.2476915284849355
6.34,41.51315851022,-1362.2737926819004,2.238920437163193
6.3500000000000005,41.5250022132494,-1362.2742748421122,2.2301518870676187
6.36,41.53684480311891,-1362.2747551762238,2.221386008132354
6.37,41.54868611652942,-1362.2752332017558,2.2126229148783736
6.38,41.56052599089514,-1362.2757092439492,2.2038627310472663
6.390000000000001,41.57236426434285,-1362.2761830898917,2.195105573188197
6.4,41.58420077571118,-1362.2766548852314,2.1863515615928666
6.41,41.59603536454986,-1362.2771245364806,2.177600813010436
6.42,41.60786787111896,-1362.277592109976,2.168853445511095
6.43,41.61969813638814,-1362.27805756535,2.1601095752396304
6.44,41.63152600203588,-1362.2785209332842,2.151369318581951
6.45,41.643351310448736,-1362.2789821972424,2.1426327907259157
6.46,41.65517390472052,-1362.279441372247,2.133900106621674
6.47,41.66699362865154,-1362.2798984523042,2.1251713803429055
6.48,41.67881032674781,-1362.2803534454476,2.116446725514443
6.49,41.69062384422024,-1362.2808063503558,2.107726255029034
6.5,41.70243402698383,-1362.2812571718937,2.0990100812375854
6.51,41.7142407216569,-1362.2817059110037,2.090298315827413
6.5200000000000005,41.7260437755602,-1362.2821525712588,2.0815910699031868
6.53,41.73784303671615,-1362.282597154298,2.0728884539326753
6.54,41.74963835384798,-1362.2830396633217,2.064190577790429
6.55,41.76142957637888,-1362.2834801005235,2.0554975507278623
6.5600000000000005,41.7732165544312,-1362.2839184685995,2.046809481392815
6.57,41.78499913882556,-1362.2843547700986,2.0381264778229067
6.58,41.79677718108001,-1362.2847890076669,2.0294486474498328
6.59,41.80855053340917,-1362.2852211838317,2.0207760970979383
6.6000000000000005,41.82031904872335,-1362.2856513013162,2.012108932989346
6.61,41.83208258062769,-1362.286079362805,2.0034472607424103
6.62,41.84384098342127,-1362.2865053709422,1.9947911853729607
6.63,41.85559411209624,-1362.286929328442,1.9861408112969237
6.640000000000001,41.86734182233687,-1362.287351237998,1.977496242330588
6.65,41.87908397051874,-1362.2877711023727,1.9688575816929035
6.66,41.89082041370777,-1362.288188924343,1.9602249320062093
6.67,41.90255100965933,-1362.2886047065322,1.951598395295484
6.68,41.914275616817314,-1362.289018451737,1.9429780729936095
6.69,41.92599409431324,-1362.2894301629756,1.9343640659433312
6.7,41.937706301965285,-1362.289839842941,1.9257564743919353
6.71,41.94941210027739,-1362.2902474943655,1.9171553979970035
6.72,41.9611113504383,-1362.2906531202475,1.9085609358305096
6.73,41.97280391432061,-1362.291056723332,1.899973186373881
6.74,41.98448965447983,-1362.2914583066045,1.8913922475253067
6.75,41.99616843415342,-1362.2918578729298,1.8828182165967853
6.76,42.00784011725983,-1362.2922554251809,1.8742511903169543
6.7700000000000005,42.01950456839754,-1362.292650966412,1.8656912648346626
6.78,42.03116165284405,-1362.2930444994302,1.857138535715043
6.79,42.04281123655496,-1362.2934360272054,1.8485930979459493
6.8,42.05445318616294,-1362.293825552912,1.8400550459397866
6.8100000000000005,42.06608736897674,-1362.294213079365,1.8315244735280913
6.82,42.07771365298023,-1362.2945986095958,1.8230014739698905
6.83,42.08933190683136,-1362.2949821467057,1.8144861399512955
6.84,42.10094199986119,-1362.295363693643,1.8059785635842704
6.8500000000000005,42.11254380207283,-1362.2957432534895,1.7974788364114183
6.86,42.12413718414048,-1362.2961208293923,1.7889870494066322
6.87,42.13572201740837,-1362.2964964243588,1.7805032929739877
6.88,42.14729817388975,-1362.2968700415397,1.772027656952579
6.890000000000001,42.15886552626583,-1362.2972416840707,1.7635602306160791
6.9,42.17042394788479,-1362.2976113550585,1.7551011026738816
6.91,42.18197331276071,-1362.2979790575807,1.7466503612726676
6.92,42.19351349557252,-1362.2983447949282,1.7382080940006386
6.93,42.205044371662936,-1362.2987085702775,1.7297743878850742
6.94,42.21656581703745,-1362.2990703866376,1.721349329393087
6.95,42.22807770836322,-1362.2994302473114,1.7129330044386446
6.96,42.23957992296803,-1362.299788155578,1.7045254983801978
6.97,42.25107233883921,-1362.3001441146694,1.696126896021802
6.98,42.26255483462253,-1362.3004981278518,1.6877372816155916
6.99,42.2740272896212,-1366.5320816067988,1.7302211582132792
7.0,42.28520483454951,-1370.6214625322093,1.7711746624475762
7.01,42.29638166894425,-1370.9397277061323,1.766809822312963
7.0200000000000005,42.30754903877961,-1370.6388382683176,1.7550175973624995
7.03,42.318707078135326,-1370.8426318057332,1.7492939620956474
7.04,42.32985566100846,-1370.7072704125246,1.7395073048166143
7.05,42.3409946696836,-1370.798088260406,1.732444032438929
7.0600000000000005,42.3521239868589,-1370.738114482874,1.7235800181759728
7.07,42.36324349587592,-1370.7786653848968,1.715930855547187
7.08,42.37435308071187,-1370.7521966983988,1.7074867197153214
7.09,42.38545262597869,-1370.7704046094077,1.6995873368266405
7.1000000000000005,42.396542016922034,-1370.75882499925,1.6913398828054564
7.11,42.40762113942013,-1370.7671006190867,1.6833395766157064
7.12,42.41868987998278,-1370.7621363067915,1.6751898226876563
7.13,42.42974812575023,-1370.7659955091965,1.6671550910287856
7.140000000000001,42.44079576449212,-1370.763969267222,1.6590592357889964
7.15,42.45183268460636,-1370.765863559012,1.651019790612816
7.16,42.462858775118086,-1370.7651410712133,1.6429585442675396
7.17,42.47387392567853,-1370.7661600182112,1.6349277530562283
7.18,42.48487802656393,-1370.7660149294168,1.6268927128374866
7.19,42.49587096867442,-1370.7666427907454,1.6188766797361733
7.2,42.50685264353295,-1370.7667522835818,1.6108642771670585
7.21,42.51782294328412,-1370.7672042926547,1.6028658772889646
