Time_s,RotorSpeed_rad_s,Qaero_Nm
15.94,45.25541478455759,-1467.4162674436632
15.95,45.254917634973026,-1467.4162275803906
15.96,45.254418984748284,-1467.416187824853
15.97,45.253918847347386,-1467.4161481771882
15.98,45.25341723619812,-1467.4161086375254
15.99,45.25291416469203,-1473.8070923295252
16.0,45.25197954940295,-1479.9832905685334
16.01,45.25105795485844,-1480.4634460222485
16.02,45.2501363512427,-1480.008408326021
16.03,45.24921513267141,-1480.315667238958
16.04,45.24829429939978,-1480.1106558396796
16.05,45.24737386318138,-1480.2472777309251
16.06,45.246453835376606,-1480.1561408578102
16.07,45.24553422730159,-1480.2168435312142
16.080000000000002,45.244615050218044,-1480.1763201043507
16.09,45.24369631533364,-1480.203281011086
16.1,45.24277803380204,-1480.1852526283662
16.11,45.24186021672302,-1480.197217371317
16.12,45.24094287514248,-1480.1891869628312
16.13,45.240026020052575,-1480.194486920484
16.14,45.23910966239175,-1480.1909002322427
16.15,45.238193813044816,-1480.1932382391326
16.16,45.23727848284305,-1480.1916267133854
16.17,45.236363682564246,-1480.192648473246
16.18,45.23544942293278,-1480.1919149728324
16.19,45.234535714619724,-1480.1923519088987
16.2,45.233622568242886,-1480.1920088165775
16.21,45.2327099943669,-1480.1921860053658
16.22,45.23179800350331,-1480.1920166019052
16.23,45.230886606110616,-1480.1920785214709
16.240000000000002,45.2299758125944,-1480.1919864868014
16.25,45.22906563330735,-1480.1919973490783
16.26,45.22815607854938,-1480.1919398737025
16.27,45.22724715856771,-1480.1919282166134
16.28,45.226338883556885,-1480.1918862735429
16.29,45.22543126365894,-1480.1918647801622
16.3,45.224524308963424,-1480.1918299123183
16.31,45.223618029507485,-1480.1918042191992
16.32,45.222712435275966,-1480.1917726674446
16.330000000000002,45.22180753620149,-1480.1917452788418
16.34,45.22090334216451,-1480.191715372049
16.35,45.219999862993426,-1480.191687400826
16.36,45.21909710846465,-1480.1916583953634
16.37,45.2181950883027,-1480.1916303351966
16.38,45.21729381218026,-1480.1916019003268
16.39,45.21639328971828,-1480.191573970268
16.4,45.21549353048608,-1480.1915459582199
16.41,45.21459454400138,-1480.1915182549333
16.42,45.21369633973044,-1480.1914905995363
16.43,45.21279892708811,-1480.1914631656073
16.44,45.211902315437925,-1480.191435837009
16.45,45.2110065140922,-1480.1914086906688
16.46,45.2101115323121,-1480.191381674746
16.47,45.209217379307745,-1480.1913548234268
16.48,45.208324064238276,-1480.1913281136517
16.490000000000002,45.207431596211954,-1480.1913015602497
16.5,45.20653998428625,-1480.1912751528678
16.51,45.205649237467924,-1480.1912488979908
16.52,45.20475936471312,-1480.1912227908003
16.53,45.20387037492745,-1480.1911968341626
16.54,45.202982276966075,-1480.1911710256811
16.55,45.20209507963383,-1480.1911453664643
16.56,45.201208791685254,-1480.1911198554385
16.57,45.200323421824734,-1480.1910944927533
16.580000000000002,45.199438978706574,-1480.1910692777712
16.59,45.19855547093508,-1480.1910442107105
16.6,45.197672907064636,-1480.1910192909797
16.61,45.19679129559985,-1480.1909945182522
16.62,45.1959106449956,-1480.1909698923619
16.63,45.19503096365712,-1480.190945413102
16.64,45.19415225994012,-1480.1909210801466
16.65,45.19327454215086,-1480.1908968932134
16.66,45.19239781854626,-1480.1908728519302
16.67,45.19152209733398,-1480.1908489561213
16.68,45.1906473866725,-1480.1908252054748
16.69,45.18977369467125,-1480.1908015996896
16.7,45.18890102939067,-1480.1907781385087
16.71,45.18802939884232,-1480.1907548216523
16.72,45.18715881098896,-1480.1907316488682
16.73,45.18628927374468,-1480.190708619804
16.740000000000002,45.185420794974945,-1480.1906857342638
16.75,45.18455338249673,-1480.1906629919436
16.76,45.1836870440786,-1480.1906403924436
16.77,45.182821787440815,-1480.190617935529
16.78,45.1819576202554,-1480.190595620924
16.79,45.181094550146284,-1480.1905734483296
16.8,45.18023258468935,-1480.190551417497
16.81,45.179371731412566,-1480.1905295281992
16.82,45.178511997796065,-1480.1905077800438
16.830000000000002,45.17765339127226,-1480.190486172695
16.84,45.17679591922592,-1480.190464705946
16.85,45.175939588994275,-1480.190443379499
16.86,45.17508440786713,-1480.190422192972
16.87,45.17423038308695,-1480.190401146095
16.88,45.17337752184895,-1480.1903802386644
16.89,45.1725258313012,-1480.1903594703804
16.9,45.17167531854474,-1480.1903388408239
16.91,45.17082599063367,-1480.1903183497855
16.92,45.16997785457524,-1480.1902979969643
16.93,45.169130917329944,-1480.1902777820972
16.94,45.168285185811655,-1480.1902577047977
16.95,45.1674406668877,-1480.1902377647727
16.96,45.166597367378955,-1480.1902179617894
16.97,45.16575529405996,-1480.1901982954487
16.98,45.16491445365903,-1480.1901787655115
16.990000000000002,45.16407485285831,-1491.2010621001366
17.0,45.16249549740371,-1501.841897946436
17.01,45.160942297876296,-1502.6691918667268
17.02,45.15939278925607,-1501.885269408006
17.03,45.157847634230315,-1502.4146849423016
17.04,45.15630681693305,-1502.0615252135683
17.05,45.15477034132576,-1502.2969552175439
17.06,45.15323821070995,-1502.139986400153
17.07,45.15171042832851,-1502.2446173452784
17.080000000000002,45.1501869973483,-1502.1748488133644
17.09,45.14866792086098,-1502.2213469681717
17.1,45.14715320188326,-1502.190334365634
17.11,45.14564284335718,-1502.2109959670834
17.12,45.144136848150374,-1502.1972084636523
17.13,45.14263521905636,-1502.206387393184
17.14,45.141137958794815,-1502.2002557290218
17.150000000000002,45.139645070011845,-1502.2043314876162
17.16,45.13815655528026,-1502.2016026566746
17.17,45.13667241709986,-1502.2034105763435
17.18,45.13519265789769,-1502.2021943517923
17.19,45.13371728002834,-1502.2029945781944
17.2,45.13224628577421,-1502.2024508574516
17.21,45.130779677345764,-1502.2028034536268
17.22,45.12931745688184,-1502.2025588559875
17.23,45.12785962644991,-1502.2027127369531
17.240000000000002,45.126406188046346,-1502.2026013135858
17.25,45.124957143596696,-1502.2026671065182
17.26,45.123512494955975,-1502.202615100647
17.27,45.12207224390892,-1502.2026419712492
17.28,45.120636392170276,-1502.2026166000921
17.29,45.119204941385064,-1502.2026263980906
17.3,45.11777789312885,-1502.202613089968
17.31,45.116355248908036,-1502.202615524489
17.32,45.114937010160105,-1502.2026078011204
17.330000000000002,45.11352317825392,-1502.202607185598
17.34,45.11211375448998,-1502.2026021660743
17.35,45.11070874010071,-1502.2026004157467
17.36,45.10930813625071,-1502.2025968177745
17.37,45.10791194403705,-1502.2025947820744
17.38,45.10652016448952,-1502.2025920340159
17.39,45.10513279857092,-1502.2025900886167
17.400000000000002,45.10374984717733,-1502.202587934533
17.41,45.10237131113838,-1502.2025862447265
17.42,45.10099719121749,-1502.2025845692554
17.43,45.09962748811219,-1502.202583206734
17.44,45.09826220245437,-1502.2025819566913
17.45,45.096901334810546,-1502.2025809514073
17.46,45.09554488568213,-1502.2025801013383
17.47,45.09419285550571,-1502.2025794648246
17.48,45.09284524465331,-1502.202579001715
17.490000000000002,45.09150205343266,-1502.2025787375655
17.5,45.090163282087474,-1502.2025786538934
17.51,45.08882893079771,-1502.20257876159
17.52,45.087498999679845,-1502.2025790522446
17.53,45.08617348878713,-1502.2025795301006
17.54,45.084852398109895,-1502.2025801908721
17.55,45.083535727575764,-1502.2025810361922
17.56,45.082223477049965,-1502.2025820636118
17.57,45.08091564633558,-1502.2025832734364
17.580000000000002,45.07961223517382,-1502.2025846642082
17.59,45.078313243244274,-1502.2025862355326
17.6,45.0770186701652,-1502.202587986322
17.61,45.075728515493786,-1502.2025899160528
17.62,45.07444277872639,-1502.2025920238004
17.63,45.07316145929885,-1502.2025943088006
17.64,45.07188455658672,-1502.2025967702689
17.650000000000002,45.07061206990552,-1502.2025994074233
17.66,45.069343998511066,-1502.202602219365
17.67,45.06808034159966,-1502.202605205378
17.68,45.0668210983084,-1502.2026083648043
17.69,45.065566267715425,-1502.2026116967988
17.7,45.06431584884019,-1502.2026152004678
17.71,45.06306984064372,-1502.202618875101
17.72,45.06182824202889,-1502.2026227199503
17.73,45.06059105184066,-1502.2026267342396
17.740000000000002,45.05935826886637,-1502.2026309170917
17.75,45.05812989183598,-1502.2026352678342
17.76,45.05690591942234,-1502.2026397856378
17.77,45.05568635024146,-1502.202644469705
17.78,45.054471182852744,-1502.202649319415
17.79,45.05326041575928,-1502.2026543339002
17.8,45.052054047408106,-1502.2026595123402
17.81,45.05085207619043,-1502.202664854006
17.82,45.04965450044194,-1502.2026703579809
17.830000000000002,45.04846131844303,-1502.2026760236542
17.84,45.04727252841907,-1502.2026818503482
17.85,45.04608812854067,-1502.2026878371785
17.86,45.04490811692392,-1502.2026939833136
17.87,45.04373249163069,-1502.2027002880488
17.88,45.04256125066885,-1502.2027067506149
17.89,45.041394391992526,-1502.202713370237
17.900000000000002,45.040231913502396,-1502.2027201462613
17.91,45.0390738130459,-1502.2027270777999
17.92,45.03792008841755,-1502.202734164083
17.93,45.03677073735913,-1502.2027414044537
17.94,45.035625757559984,-1502.2027487981134
17.95,45.03448514665728,-1502.2027563442002
17.96,45.033348902236256,-1502.2027640421109
17.97,45.03221702183045,-1502.2027718910697
17.98,45.03108950292199,-1502.2027798902373
17.990000000000002,45.029966342941854,-1517.4008881846235
18.0,45.027824752490865,-1532.088228256797
18.01,45.025721888864545,-1533.2301581947645
18.02,45.02362673234953,-1532.1481625453994
18.03,45.021540185897024,-1532.8789376012962
18.04,45.01946221587958,-1532.391513931269
18.05,45.01739281605031,-1532.7165073245965
18.06,45.01533197926472,-1532.4998814539142
18.07,45.01327969831078,-1532.6443357814244
18.08,45.01123596588506,-1532.5480704116258
18.09,45.009200774593936,-1532.612285279787
18.1,45.00717411695409,-1532.569513759747
18.11,45.00515598539296,-1532.59806693326
18.12,45.00314637224925,-1532.5790707433214
18.13,45.0011452697734,-1532.5917745588893
18.14,44.9991526701281,-1532.5833454650306
18.15,44.997168565388726,-1532.5890054026722
18.16,44.99519294754388,-1532.5852730754455
18.17,44.99322580849583,-1532.58780267843
18.18,44.99126714006103,-1532.5861580792566
18.19,44.98931693397055,-1532.5872966972258
18.2,44.98737518187062,-1532.586580250349
18.21,44.985441875323055,-1532.5871009241748
18.22,44.98351700580577,-1532.5867972594006
18.23,44.98160056471324,-1532.587043559938
18.24,44.979692543356975,-1532.5869236206959
18.25,44.97779293296602,-1532.5870482427474
18.26,44.97590172468739,-1532.587010223151
18.27,44.97401890958659,-1532.5870810280876
18.28,44.97214447864806,-1532.5870796777594
18.29,44.97027842277566,-1532.587126823098
18.3,44.96842073279312,-1532.587142027801
18.31,44.966571399444554,-1532.5871789138512
18.32,44.96473041339488,-1532.5872017308836
18.33,44.962897765230345,-1532.58723431002
18.34,44.961073445458936,-1532.5872607616236
18.35,44.95925744451089,-1532.5872916764752
18.36,44.957449752739144,-1532.5873199916875
18.37,44.9556503604198,-1532.5873504136841
18.38,44.9538592577526,-1532.5873798026464
18.39,44.95207643486136,-1532.587410249341
18.4,44.950301881794495,-1532.5874403576133
18.41,44.94853558852541,-1532.5874710559706
18.42,44.946777544953015,-1532.5875017231965
18.43,44.94502774090215,-1532.587532771186
18.44,44.94328616612407,-1532.587563923037
18.45,44.94155281029688,-1532.5875953611494
18.46,44.93982766302603,-1532.5876269616751
18.47,44.93811071384472,-1532.587658804803
18.48,44.93640195221441,-1532.5876908348635
18.49,44.93470136752523,-1532.587723086847
18.5,44.933008949096454,-1532.5877555350753
18.51,44.93132468617697,-1532.587788194405
18.52,44.9296485679457,-1532.5878210528465
18.53,44.92798058351206,-1532.5878541161455
18.54,44.92632072191643,-1532.5878873782183
18.55,44.92466897213059,-1532.587920840831
18.56,44.92302532305816,-1532.587954500634
18.57,44.92138976353506,-1532.5879883576993
18.58,44.919762282329955,-1532.588022409742
18.59,44.91814286814469,-1532.5880566562123
18.6,44.91653150961475,-1532.588091095207
18.61,44.9149281953097,-1532.5881257257188
18.62,44.91333291373361,-1532.5881605463808
18.63,44.91174565332553,-1532.5881955558616
18.64,44.91016640245991,-1532.588230752787
18.65,44.908595149447024,-1532.5882661360374
18.66,44.907031882533445,-1532.5883017042236
18.67,44.90547658990246,-1532.5883374561517
18.68,44.90392925967451,-1532.588373390344
18.69,44.902389879907645,-1532.5884095055683
18.7,44.900858438597915,-1532.5884458006376
18.71,44.89933492367985,-1532.588482274297
18.72,44.89781932302687,-1532.5885189251296
18.73,44.896311624451734,-1532.588555751906
18.74,44.89481181570694,-1532.588592753303
18.75,44.89331988448519,-1532.5886299281174
18.76,44.89183581841979,-1532.5886672752079
18.77,44.89035960508511,-1532.5887047931765
18.78,44.88889123199698,-1532.5887424806483
18.79,44.887430686613136,-1532.5887803365977
18.8,44.88597795633363,-1532.5888183596433
18.81,44.88453302850129,-1532.5888565485398
18.82,44.883095890402075,-1532.5888949021194
18.83,44.88166652926557,-1532.5889334190488
18.84,44.88024493226538,-1532.588972098065
18.85,44.87883108651952,-1532.5890109379986
18.86,44.87742497909088,-1532.5890499375182
18.87,44.876026596987636,-1532.5890890954984
18.88,44.874635927163624,-1532.5891284107083
18.89,44.87325295651881,-1532.5891678818762
18.9,44.87187767189968,-1532.589207507842
18.91,44.870510060099654,-1532.5892472872613
18.92,44.86915010785951,-1532.589287218961
18.93,44.86779780186778,-1532.5893273017828
18.94,44.86645312876118,-1532.5893675345621
18.95,44.865116075124995,-1532.589407915999
18.96,44.863786627493525,-1532.589448444783
18.97,44.862464772350464,-1532.589489119897
18.98,44.861150496129305,-1532.5895299400606
18.99,44.859843785213776,-1547.9576312425654
19.0,44.85751040134529,-1562.80925239953
19.01,44.855219312984026,-1563.96398523618
19.02,44.85293914251174,-1562.869922340699
19.03,44.8506707919681,-1563.6089023370878
19.04,44.84841421634307,-1563.116060494645
19.05,44.84616939831622,-1563.444720957
19.06,44.84393631966243,-1563.2257052226369
19.07,44.841714962091416,-1563.3718076317596
19.08,44.83950530722374,-1563.274498366539
19.09,44.837307336592175,-1563.3394639765313
19.1,44.83512103164233,-1563.296246758758
19.11,44.832946373733265,-1563.3251518454135
19.12,44.83078334413814,-1563.3059758119848
19.13,44.828631924044835,-1563.3188542716625
19.14,44.8264920945566,-1563.310363479113
19.15,44.824363836692655,-1563.3161192614998
19.16,44.82224713138884,-1563.3123777309786
19.17,44.82014195949824,-1563.314968143098
19.18,44.81804830179177,-1563.3133376577935
19.19,44.81596613895886,-1563.3145214985464
19.2,44.81389545160805,-1563.313829513433
19.21,44.81183622026756,-1563.3143884674407
19.22,44.809788425385996,-1563.3141138473202
19.23,44.80775204733291,-1563.3143953256335
19.24,44.80572706639942,-1563.3143064510946
19.25,44.80371346279884,-1563.3144648547254
19.26,44.80171121666728,-1563.3144587794902
19.27,44.79972030806426,-1563.3145627272038
19.28,44.797740716973316,-1563.3145936936692
19.29,44.795772423302616,-1563.3146736785275
19.3,44.793815406885564,-1563.3147213457855
19.31,44.791869647481384,-1563.3147909165664
19.32,44.78993512477576,-1563.3148462404258
19.33,44.7880118183814,-1563.3149114146584
19.34,44.786099707838666,-1563.3149703714955
19.35,44.78419877261615,-1563.3150338198404
19.36,44.78230899211129,-1563.315094617516
19.37,44.78043034565094,-1563.3151575230618
19.38,44.778562812492,-1563.3152193611525
19.39,44.776706371821966,-1563.3152822457678
19.4,44.77486100275956,-1563.315344764604
19.41,44.773026684355294,-1563.315407856361
19.42,44.77120339559206,-1563.3154708924835
19.43,44.76939111538573,-1563.3155342890193
19.44,44.76758982258573,-1563.315597765646
19.45,44.765799495975614,-1563.3156615064797
19.46,44.76402011427367,-1563.3157253858349
19.47,44.762251656133486,-1563.3157894846815
19.48,44.76049410014451,-1563.3158537462925
19.49,44.75874742483267,-1563.315918205675
19.5,44.757011608660896,-1563.3159828366468
19.51,44.755286630029744,-1563.316047653733
19.52,44.75357246727794,-1563.3161126443629
19.53,44.75186909868296,-1563.3161778142182
19.54,44.750176502461585,-1563.3162431568473
19.55,44.74849465677048,-1563.316308673731
19.56,44.746823539706774,-1563.3163743609712
19.57,44.745163129308594,-1563.3164402184213
19.58,44.743513403555646,-1563.3165062434825
19.59,44.741874340369776,-1563.316572435119
19.6,44.740245917615525,-1563.3166387911538
19.61,44.738628113100695,-1563.3167053103334
19.62,44.73702090457689,-1563.3167719908486
19.63,44.73542426974008,-1563.316838831154
19.64,44.73383818623116,-1563.3169058295823
19.65,44.732262631636495,-1563.316972984597
19.66,44.730697583488464,-1563.3170402944645
19.67,44.729143019266026,-1563.317107757591
19.68,44.72759891639525,-1563.3171753722759
19.69,44.72606525224988,-1563.3172431370278
19.7,44.72454200415185,-1563.3173110502853
19.71,44.72302914937185,-1563.3173791103975
19.72,44.72152666512985,-1563.3174473157383
19.73,44.72003452859567,-1563.3175156648117
19.74,44.71855271688947,-1563.3175841559798
19.75,44.71708120708233,-1563.3176527876108
19.76,44.71561997619676,-1563.317721558265
19.77,44.71416900120724,-1563.3177904663105
19.78,44.712728259040745,-1563.3178595101365
19.79,44.711297726577286,-1563.3179286881978
19.8,44.70987738065043,-1563.31799799895
19.81,44.708467198047835,-1563.318067440884
19.82,44.70706715551175,-1563.3181370124075
19.83,44.70567722973958,-1563.3182067119862
19.84,44.70429739738436,-1563.3182765381905
19.85,44.70292763505531,-1563.31834648939
19.86,44.70156791931835,-1563.3184165640382
19.87,44.7002182266966,-1563.3184867607083
19.88,44.6988785336709,-1563.3185570777812
19.89,44.697548816680346,-1563.3186275137614
19.9,44.69622905212277,-1563.3186980672492
19.91,44.69491921635526,-1563.3187687366235
19.92,44.693619285694695,-1563.3188395204297
19.93,44.69232923641821,-1563.3189104173077
19.94,44.69104904476373,-1563.3189814256052
19.95,44.689778686930474,-1563.319052543828
19.96,44.68851813907944,-1563.3191237705146
19.97,44.68726737733393,-1563.3191951042072
19.98,44.686026377780024,-1563.319266543555
19.99,44.684795116467086,-1574.6554346182086
20.0,44.682810683945696,-1585.610626258659
20.01,44.68086158023972,-1586.4624447470012
20.02,44.678924646056295,-1585.6554614741012
20.03,44.6770005328713,-1586.200604015623
20.04,44.675089193579794,-1585.8371054507768
20.05,44.673190601503,-1586.0795798675467
20.06,44.67130472929618,-1585.918066390594
20.07,44.66943154956809,-1586.0258786663453
20.08,44.66757103486347,-1585.9541407395475
20.09,44.66572315766427,-1586.0021032494424
20.1,44.66388789039024,-1585.970265766396
20.11,44.662065205399664,-1585.9916285735355
20.12,44.66025507498993,-1585.9775248123105
20.13,44.65845747139823,-1585.9870657185563
20.14,44.65667236680221,-1585.9808437985591
20.15,44.654899733320605,-1585.9851307115969
20.16,44.653139543013886,-1585.9824120148064
20.17,44.65139176788492,-1585.98436400038
20.18,44.64965637987957,-1585.983202470466
20.19,44.64793335088741,-1585.9841168871021
20.2,44.64622265274229,-1585.9836476057583
20.21,44.644524257223004,-1585.9841010529276
20.22,44.64283813605394,-1585.983939607907
20.23,44.641164260905676,-1585.9841883481051
20.24,44.63950260339565,-1585.9841638855255
20.25,44.63785313508875,-1585.984321809059
20.26,44.63621582749798,-1585.9843583895542
20.27,44.63459065208506,-1585.9844761100765
20.28,44.632977580261056,-1585.9845399789267
20.29,44.631376583387,-1585.9846399875146
20.3,44.629787632774516,-1585.9847161385621
20.31,44.62821069968642,-1585.9848084271202
20.32,44.626645755337364,-1585.9848901867886
20.33,44.62509277089442,-1585.9849791923248
20.34,44.6235517174777,-1585.9850635908888
20.35,44.62202256616099,-1585.9851512812504
20.36,44.62050528797233,-1585.9852369946566
20.37,44.61899985389461,-1585.9853242406596
20.38,44.61750623486621,-1585.9854106764808
20.39,44.616024401781594,-1585.985497860967
20.4,44.61455432549188,-1585.9855847520698
20.41,44.61309597680546,-1585.9856720416055
20.42,44.6116493264886,-1585.9857592654002
20.43,44.61021434526603,-1585.985846729983
20.44,44.60879100382152,-1585.9859342280192
20.45,44.60737927279851,-1585.986021894831
20.46,44.60597912280065,-1585.9861096374811
20.47,44.60459052439241,-1585.9861975150216
20.48,44.60321344809967,-1585.9862854851503
20.49,44.60184786441031,-1585.9863735731894
20.5,44.600493743774756,-1585.9864617594042
20.51,44.59915105660659,-1585.9865500541546
20.52,44.597819773283106,-1585.986638447613
20.53,44.59649986414592,-1585.9867269435265
20.54,44.59519129950149,-1585.986815536773
20.55,44.59389404962172,-1585.9869042279067
20.56,44.59260808474453,-1585.986993013696
20.57,44.59133337507443,-1585.9870818936074
20.58,44.590069890783035,-1585.9871708651265
20.59,44.588817602009705,-1585.9872599271341
20.6,44.58757647886204,-1585.9873490777038
20.61,44.58634649141648,-1585.9874383153785
20.62,44.58512760971883,-1585.9875276383639
20.63,44.58391980378486,-1585.9876170451741
20.64,44.5827230436008,-1585.9877065340609
20.65,44.58153729912395,-1585.9877961034385
20.66,44.58036254028319,-1585.9878857517447
20.67,44.579198736979535,-1585.9879754773117
20.68,44.5780458590867,-1585.9880652785293
20.69,44.57690387645162,-1585.988155153925
20.7,44.57577275889499,-1585.9882451018373
20.71,44.574652476211845,-1585.9883351206718
20.72,44.573542998172044,-1585.9884252087554
20.73,44.57244429452085,-1585.9885153645967
20.74,44.57135633497943,-1585.9886055866918
20.75,44.5702790892454,-1585.9886958734392
20.76,44.56921252699338,-1585.9887862231694
20.77,44.56815661787549,-1585.9888766344347
20.78,44.567111331521865,-1585.9889671057178
20.79,44.56607663754123,-1585.9890576355165
20.8,44.56505250552137,-1585.9891482222245
20.81,44.5640389050297,-1585.9892388642495
20.82,44.56303580561373,-1585.9893295600991
20.83,44.56204317680163,-1585.9894203082765
20.84,44.56106098810272,-1585.9895111073065
20.85,44.56008920900797,-1585.9896019556486
20.86,44.55912780899055,-1585.9896928518226
20.87,44.55817675750631,-1585.9897837944416
20.88,44.55723602399428,-1585.9898747818966
20.89,44.556305577877204,-1585.9899658126383
20.9,44.55538538856203,-1585.990056885185
20.91,44.55447542544041,-1585.9901479982584
20.92,44.553575657889176,-1585.9902391502856
20.93,44.5526860552709,-1585.9903303397223
20.94,44.55180658693431,-1585.990421565273
20.95,44.550937222214856,-1585.9905128254263
20.96,44.55007793043515,-1585.9906041186869
20.97,44.549228680905486,-1585.9906954436935
20.98,44.54838944292431,-1585.9907867989737
20.99,44.54756018577872,-1591.767386142186
21.0,44.54635213699999,-1597.3498521980546
21.01,44.54516707219158,-1597.783966212623
21.02,44.543993171642285,-1597.3728085018354
21.03,44.5428307488464,-1597.650650324743
21.04,44.54167976133255,-1597.46547801576
21.05,44.540540177046594,-1597.5890899009005
21.06,44.53941196360398,-1597.5068425994684
21.07,44.53829508860564,-1597.5618349567244
21.08,44.537189519629294,-1597.52533431089
21.09,44.536095224230245,-1597.5498291032318
21.1,44.535012169941986,-1597.5336603699857
21.11,44.533940324276706,-1597.544600751058
21.12,44.53287965472586,-1597.5374684839376
21.13,44.53183012876072,-1597.5423847408376
21.14,44.53079171383291,-1597.5392687374392
21.15,44.52976437737499,-1597.5415076606673
21.16,44.52874808680093,-1597.5401767166552
21.17,44.52774280950673,-1597.5412257653365
21.18,44.52674851287088,-1597.5406882308164
21.19,44.52576516425498,-1597.541208494387
21.2,44.5247927310042,-1597.5410236324935
21.21,44.523831180447864,-1597.541308924946
21.22,44.52288047989996,-1597.54128084928
21.23,44.521940596659675,-1597.54146175115
21.24,44.521011498011916,-1597.5415033975335
21.25,44.52009315122784,-1597.5416379412427
21.26,44.519185523565376,-1597.541710611154
21.27,44.51828858226975,-1597.5418245854798
21.28,44.517402294573984,-1597.5419110763135
21.29,44.51652662769944,-1597.542015939713
21.3,44.51566154885633,-1597.5421086022675
21.31,44.51480702524421,-1597.5422094438281
21.32,44.5139630240525,-1597.542304875376
21.33,44.51312951246101,-1597.5424039536504
21.34,44.51230645764043,-1597.5425006385221
21.35,44.511493826752805,-1597.5425989542857
21.36,44.51069158695211,-1597.542696215447
21.37,44.5098997053847,-1597.5427942099327
21.38,44.509118149189796,-1597.5428917433553
21.39,44.50834688550003,-1597.5429896096402
21.4,44.5075858814419,-1597.5430872770403
21.41,44.50683510413628,-1597.5431850975422
21.42,44.5060945206989,-1597.5432828342166
21.43,44.505364098240854,-1597.5433806426518
21.44,44.50464380386906,-1597.5434784165943
21.45,44.503933604686765,-1597.5435762245354
21.46,44.50323346779402,-1597.543674018495
21.47,44.50254336028816,-1597.5437718281323
21.48,44.501863249264275,-1597.5438696313659
21.49,44.50119310181571,-1597.5439674405475
21.5,44.50053288503451,-1597.5440652450068
21.51,44.49988256601192,-1597.5441630496318
21.52,44.499242111838825,-1597.544260848974
21.53,44.49861148960625,-1597.5443586442948
21.54,44.4979906664058,-1597.5444564324728
21.55,44.49737960933014,-1597.5445542133093
21.56,44.49677828547346,-1597.544651984658
21.57,44.49618666193192,-1597.5447497457521
21.58,44.495604705804126,-1597.544847494843
21.59,44.49503238419157,-1597.5449452308571
21.6,44.49446966419909,-1597.5450429522366
21.61,44.493916512935336,-1597.5451406577754
21.62,44.493372897513204,-1597.545238346163
21.63,44.49283878505029,-1597.5453360161205
21.64,44.49231414266933,-1597.5454336663136
21.65,44.49179893749866,-1597.5455312953713
21.66,44.491293136672645,-1597.5456289021174
21.67,44.49079670733212,-1597.545726485172
21.68,44.490309616624856,-1597.5458240431997
21.69,44.48983183170594,-1597.54592157508
21.7,44.48936331973827,-1597.546019079497
21.71,44.48890404789294,-1597.5461165550992
21.72,44.48845398334971,-1597.546214000606
21.73,44.48801309329741,-1597.5463114148563
21.74,44.48758134493438,-1597.5464087965975
21.75,44.48715870546887,-1597.5465061445245
21.76,44.48674514211951,-1597.5466034574824
21.77,44.48634062211568,-1597.5467007341992
21.78,44.485945112697955,-1597.5467979734294
21.79,44.48555858111853,-1597.5468951739763
21.8,44.485180994641624,-1597.5469923346084
21.81,44.48481232054388,-1597.5470894540867
21.82,44.48445252611481,-1597.5471865312618
21.83,44.48410157865716,-1597.5472835649534
21.84,44.483759445487365,-1597.5473805539696
21.85,44.48342609393592,-1597.5474774970637
21.86,44.483101491347796,-1597.547574393077
21.87,44.482785605082846,-1597.5476712407929
21.88,44.4824784025162,-1597.5477680390716
21.89,44.48217985103866,-1597.5478647868094
21.9,44.48188991805709,-1597.5479614828757
21.91,44.48160857099484,-1597.5480581260583
21.92,44.48133577729209,-1597.5481547150973
21.93,44.481071504406295,-1597.5482512489707
21.94,44.480815719812526,-1597.5483477265868
21.95,44.480568391003885,-1597.548444146821
21.96,44.48032948549187,-1597.548540508499
21.97,44.480098970806786,-1597.5486368104628
21.98,44.47987681449809,-1597.5487330515737
21.99,44.479662984134805,-1598.2170795771879
22.0,44.479412476052026,-1598.8629678945272
22.01,44.47917174047898,-1598.9132734745417
22.02,44.47893938124908,-1598.8657944552044
22.03,44.478715405837285,-1598.8980216844107
22.04,44.478499780561435,-1598.8766854527398
22.05,44.47829247296725,-1598.8910705837727
22.06,44.47809345058527,-1598.8816410005136
22.07,44.47790268096777,-1598.8880877962963
22.08,44.477720131688024,-1598.8839502293192
22.09,44.4775457703407,-1598.8868687927434
22.1,44.47737956454224,-1598.8850831559675
22.11,44.477221481931245,-1598.8864335374437
22.12,44.47707149016882,-1598.8856931232078
22.13,44.47692955693891,-1598.8863464542756
22.14,44.476795649948734,-1598.8860705013033
22.15,44.476669736929075,-1598.8864139488014
22.16,44.47655178563466,-1598.8863443388118
22.17,44.47644176384454,-1598.8865499748538
22.18,44.4763396393624,-1598.8865719862067
22.19,44.47624538001695,-1598.886716285003
22.2,44.47615895366224,-1598.8867789280523
22.21,44.47608032817806,-1598.8868958757378
22.22,44.47600947147021,-1598.8869764861586
22.23,44.47594635147093,-1598.8870811855804
22.24,44.47589093613917,-1598.8871696880883
22.25,44.47584319346098,-1598.8872688494125
22.26,44.47580309144981,-1598.8873607641283
22.27,44.47577059814689,-1598.8874573674289
22.28,44.47574568162152,-1598.8875507008363
22.29,44.475728309971444,-1598.8876460683923
22.3,44.47571845132316,-1598.887739932542
22.31,44.475716073832245,-1598.8878346500726
